gene_id,Int-01_S42_L005,Int-02_S43_L005,Int-03_S44_L005,Int-04_S45_L005,Liv-01_S38_L005,Liv-02_S39_L005,Liv-03_S40_L005,Liv-04_S41_L005
Smp_000020,127.73915546991749,131.1408278845143,111.52951636177461,124.65822387899145,149.34795138113518,76.53642435653013,141.55048221644057,118.66221713565274
Smp_000030,820.5180429983006,731.4743955336241,793.2733206013546,791.7224600558847,735.6769456922585,654.2930911454588,796.5213575569198,730.6392695543562
Smp_000040,152.97794022002216,131.1408278845143,181.4318188702108,164.62498267988948,182.53638502138745,147.47262254063125,211.1261429668944,163.3272089788479
Smp_000050,22.148321311316337,23.313924957246986,26.704250396481246,27.596095362524824,43.144963732327945,19.60079160350162,47.98321431065782,32.665441795769574
Smp_000070,361.06914509843614,335.1376712604254,351.86776993010585,329.7257601074087,263.29490687933463,458.28517511044265,283.10096443288114,215.99190085366004
Smp_000080,11.846776515355252,58.28481239311746,11.78128693962408,18.080200409930058,13.275373456100906,48.535293494384966,9.596642862131564,11.332908378124138
Smp_000100,225.60383103154783,297.25254320489904,305.5280413009178,326.87099162163025,157.0919192305274,152.1394776843221,175.13873223390104,149.9943755928195
Smp_000110,54.59818741859377,37.88512805552635,50.266824275729405,45.676295772454885,59.73918055245407,50.40203555186131,57.57985717278939,46.66491685109939
Smp_000130,78.29174044930427,90.34145920933207,90.32319987045128,89.92520730202055,95.14017643538982,80.26990847148282,74.37398218151962,84.66349200128033
Smp_000150,127.73915546991749,134.05506850417015,120.95454591347388,104.1990497309127,127.22232895430035,163.33993002918018,141.55048221644057,137.99482554539392
Smp_000160,21.633244071518284,20.39968433759111,24.34799300855643,25.69291637200587,17.700497941467873,14.933936459810758,19.193285724263127,15.999400063234077
Smp_000180,1.5452317193941632,2.9142406196558732,12.566706068932351,11.419073943113721,4.425124485366968,4.666855143690862,4.798321431065782,5.999775023712779
Smp_000190,55.11326465839182,49.54209053414984,42.412632982646684,47.57947476297384,35.400995882935746,82.13665052895917,38.386571448526254,46.66491685109939
Smp_000200,106.1059113983992,87.42721858967619,68.33146424981966,89.92520730202055,96.24645755673157,58.80237481050486,110.36139291451299,103.32945874172009
Smp_000230,108.16622035759143,87.42721858967619,103.67532506869189,86.59464406861238,118.37207998356641,70.00282715536292,151.14712507857215,95.32975871010305
